Date,Year,Julian_Date,time,Site,Cl,NO3,PO4,SO4 ,TN,TP,stage,temperature ,dox,pH,clarity,Turbidity ,Ecoli ,"1,7-Dimethylxanthine",Acetaminophen,Amphetamine ,Caffeine,Carbamazepine,Cimetidine ,Cotinine,Diphenhydramine,MDMA,Methamphetamine,Morphine ,Sulfadimethoxine ,Sulfamethoxazole,Thiabendazole ,d15N-NO3 ,d18O-NO3  ,Ca,HCO3,K ,Mg,Na ,,
7-Apr-10,2010,97,8:42,RGHTisco,254,2.09,10,29.6,2.34,30.3,,20.8,9.31,7.64,Clear,0.43,,,,,,,,,,,,,,,,,,,,,,,,
14-Apr-10,2010,104,12:25,BARN,29.1,1.38,10,3.75,1.61,9.2,1.48,13,9.97,6.64,Clear,1.57,,,,,,,,,,,,,,,,,,4.96,11.29,1.5,3.44,13,,
14-Apr-10,2010,104,9:25,DRKR,289,1.63,20,34.3,1.79,20.4,0.75,10.8,9.94,7.73,Murky,2.07,,,,,,,,,,,,,,,,,,,,,,,,
14-Apr-10,2010,104,8:21,GFCP,123,1.58,15,20.8,1.74,15,2,11.3,10.5,7.85,Clear,0.81,,,,,,,,,,,,,,,,,,,,,,,,
14-Apr-10,2010,104,10:25,GFGB,82.8,2.55,13,7.06,2.61,13,0.24,11.1,7.4,7.41,Clear,1.09,,,,,,,,,,,,,,,,,,,,,,,,
14-Apr-10,2010,104,10:40,GFGL,128,1.96,22,28.5,2.09,19.2,0.941,12.5,6.96,7.89,Clear,2.11,,,,,,,,,,,,,,,,,,,,,,,,
14-Apr-10,2010,104,8:42,GFuGR,121,1.54,6,19.6,1.69,4.8,,11.1,10.25,7.99,Slightly turbid,0.89,,,,,,,,,,,,,,,,,,,,,,,,
14-Apr-10,2010,104,9:43,GFVN,108,1.75,12,11.3,1.87,12,1.12,9.5,9.78,7.98,Clear,1,,,,,,,,,,,,,,,,,,,,,,,,
14-Apr-10,2010,104,8:38,GRGF,138,3.37,22,45.9,3.47,31.4,,13,8.65,7.58,Slightly milky,1.8,,,,,,,,,,,,,,,,,,,,,,,,
14-Apr-10,2010,104,8:05,MAWI,102,1.90,33,32,2.66,35.5,1.22,10.4,10.98,7.74,Clear,1.82,,,,,,,,,,,,,,,,,,,,,,,,
14-Apr-10,2010,104,11:47,POBR,2.84,0.01,16,2.09,0.11,16,1.32,13.5,9.65,6.6,Clear,2.78,,,,,,,,,,,,,,,,,,0.76,10.28,0.84,0.57,2.03,,
14-Apr-10,2010,104,9:04,RGHT,70.9,1.85,29,17.1,2.01,29,,9.1,10.5,7.83,Clear,0.39,,,,,,,,,,,,,,,,,,,,,,,,
16-Apr-10,2010,106,NA,GFVNisco,108,1.47,5,11.2,2.34,91.3,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,
22-Apr-10,2010,112,11:57,BARN,28.8,1.47,6,3.64,1.49,5.1,1.46,15.5,10.22,6.39,Clear,1.03,,,,,,,,,,,,,,,,,,,,,,,,
22-Apr-10,2010,112,8:47,DRKR,137,0.83,7,17.4,1.37,13,0.72,12.9,8.13,7.37,"Milky, turbid",3.76,,,,,,,,,,,,,,,,,,,,,,,,
22-Apr-10,2010,112,8:00,GFCP,102,1.57,7,16.7,1.92,10,2.11,13,9.93,7.28,Clear,2.12,,,,,,,,,,,,,,,,,,,,,,,,
22-Apr-10,2010,112,10:15,GFGB,77.2,2.35,7,6.98,2.54,5.2,0.23,12.7,10.35,7.34,Clear,1.44,,,,,,,,,,,,,,,,,,,,,,,,
22-Apr-10,2010,112,10:32,GFGL,123,1.86,15,26.1,1.93,21.4,0.92,15,10.8,7.45,Clear,,,,,,,,,,,,,,,,,,,,,,,,,
22-Apr-10,2010,112,NA,GFGLisco,122,1.29,11,25.5,2.34,104,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,
22-Apr-10,2010,112,8:14,GFuGR,100,1.61,7,15.8,1.92,21,,12.8,9.99,7.49,"Surface bubbles, slightly turbid",2.15,,,,,,,,,,,,,,,,,,,,,,,,
22-Apr-10,2010,112,9:02,GFVN,102,1.77,6,10.4,1.89,4.3,1.16,12.2,9.7,7.16,Milky,1.83,,,,,,,,,,,,,,,,,,,,,,,,
22-Apr-10,2010,112,NA,GFVNisco,108,1.84,6,11.5,2.03,6.04,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,
22-Apr-10,2010,112,8:11,GRGF,124,2.76,8,43.9,3.31,19.4,,14,7.77,7.37,"Turbid, milky",2.18,,,,,,,,,,,,,,,,,,,,,,,,
22-Apr-10,2010,112,7:45,MAWI,72.8,1.51,17,22.1,1.71,38.3,1.21,12.7,9.34,6.87,"Slightly turbid, some bubbles",2.52,,,,,,,,,,,,,,,,,,,,,,,,
22-Apr-10,2010,112,9:40,MCDN,5.41,6.44,39,13.5,6.71,47.7,0.26,13.47,10.02,6.44,Clear,1.12,,,,,,,,,,,,,,,,,,,,,,,,
22-Apr-10,2010,112,11:20,POBR,2.92,0.02,6,1.99,0.16,16.5,1.3,15.2,9.8,6.3,Clear,3.64,,,,,,,,,,,,,,,,,,,,,,,,
28-Apr-10,2010,118,12:04,BARN,26.6,1.38,7,3.79,1.56,6.2,1.48,11.3,10.8,6.91,Clear,1.44,,,,,,,,,,,,,,,,,,,,,,,,
28-Apr-10,2010,118,9:12,DRKR,216,1.13,14,27.3,1.44,18.7,0.69,10.7,10.06,7.48,"Milky, cloudy",2.26,,,,,,,,,,,,,,,,,,,,,,,,
28-Apr-10,2010,118,8:14,GFCP,82,1.25,8,17,1.62,18,2.16,11.1,10.51,7.38,Clear,3.34,,,,,,,,,,,,,,,,,,,,,,,,
28-Apr-10,2010,118,10:31,GFGB,72.9,2.30,8,7.03,2.3,4,0.25,10.9,10.42,7.03,clear,1.67,,,,,,,,,,,,,,,,,,,,,,,,
28-Apr-10,2010,118,10:47,GFGL,108,1.75,17,25.6,2.23,38.4,0.979,11.4,10.24,7.29,Slightly turbid,6.4,,,,,,,,,,,,,,,,,,53.62,121.59,2.3,22.87,48.02,,
28-Apr-10,2010,118,8:27,GFuGR,82.2,1.22,7,16,1.51,19.8,,11,10.55,7.47,Turbid,3.31,,,,,,,,,,,,,,,,,,,,,,,,
28-Apr-10,2010,118,9:28,GFVN,84.8,1.29,7,11.1,1.53,13,1.26,10.6,10.46,7.12,Turbid,2.7,,,,,,,,,,,,,,,,,,,,,,,,
28-Apr-10,2010,118,NA,GFVNisco,51.9,0.87,5,6.74,2.79,254,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,
28-Apr-10,2010,118,8:24,GRGF,109,2.69,8,41.8,3.14,14.7,,12.4,8.52,7.38,Chemical 2.5,5.63,,,,,,,,,,,,,,,,,,,,,,,,
28-Apr-10,2010,118,7:58,MAWI,95.2,1.71,10,30.7,1.91,14.9,1.26,10.5,7.66,7.3,Clear,1.51,,,,,,,,,,,,,,,,,,,,,,,,
28-Apr-10,2010,118,10:05,MCDN,5.27,6.14,38,13.3,6.71,52.7,0.28,10.9,9.86,6.48,clear,2.95,,,,,,,,,,,,,,,,,,12.17,28.31,1.76,4.88,7.19,,
28-Apr-10,2010,118,11:35,POBR,2.76,0.02,7,2.21,1.39,47.1,1.44,10.9,10.65,6.64,Clear,21.5,,,,,,,,,,,,,,,,,,,,,,,,
5-May-10,2010,125,12:32,BARN,29.3,1.49,7,3.33,1.66,9.2,1.42,15.9,9.81,6.85,Clear,2.51,,,,,,,,,,,,,,,,,,,,,,,,
5-May-10,2010,125,9:23,DRKR,246,0.91,20,27.8,1.2,34.9,0.74,18.4,7.95,7.51,Pollen on surface,1.23,,,,,,,,,,,,,,,,,,,,,,,,
5-May-10,2010,125,8:06,GFCP,95.8,1.39,8,18.2,1.61,11.5,1.92,18.2,9.2,7.74,Clear,0.96,,,,,,,,,,,,,,,,,,,,,,,,
5-May-10,2010,125,10:40,GFGB,84,2.46,10,6.25,2.9,6.1,0.2,16.6,9.71,7.09,Clear,1.4,,,,,,,,,,,,,,,,,,,,,,,,
5-May-10,2010,125,11:01,GFGL,128,1.71,28,27.4,1.93,35.4,0.901,18.2,9.16,7.51,Clear,2.27,,,,,,,,,,,,,,,,,,,,,,,,
5-May-10,2010,125,NA,GFGLisco,116,1.40,18,25.6,1.99,50.6,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,
5-May-10,2010,125,8:20,GFuGR,97.9,1.39,8,17.5,1.55,17.7,,18,9.34,7.82,Clear,0.67,,,,,,,,,,,,,,,,,,,,,,,,
5-May-10,2010,125,9:38,GFVN,97.6,1.53,9,10.9,1.78,15.6,1.052,17.6,8.95,7.48,Clear,1.21,,,,,,,,,,,,,,,,,,,,,,,,
5-May-10,2010,125,NA,GFVNisco,106,1.70,9,12.7,1.93,10.5,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,
5-May-10,2010,125,8:16,GRGF,120,2.44,10,42.3,3.23,38.4,,15.2,7.38,7.54,Slightly milky,3.2,,,,,,,,,,,,,,,,,,,,,,,,
5-May-10,2010,125,7:54,MAWI,90.6,1.52,11,28.4,1.66,25.7,1.18,16.7,11.19,7.55,Clear,1.88,,,,,,,,,,,,,,,,,,,,,,,,
5-May-10,2010,125,12:01,POBR,2.95,0.03,7,1.69,0.18,14.4,1.32,16.3,9.5,6.25,Slightly turbid,5.05,,,,,,,,,,,,,,,,,,,,,,,,
11-May-10,2010,131,14:21,BARN,28.3,1.49,7,3.07,1.81,35.7,1.42,9.2,10.9,7.5,Slightly turbid1,3.37,,,,,,,,,,,,,,,,,,,,,,,,
11-May-10,2010,131,9:54,DRKR,321,1.10,21,37.1,1.32,26,0.7,12,10.7,7.85,Clear,0.87,,,,,,,,,,,,,,,,,,,,,,,,
11-May-10,2010,131,8:48,GFCP,112,1.91,10,20.9,1.94,15.5,1.86,13,10.58,7.75,Clear,0.45,,,,,,,,,,,,,,,,,,,,,,,,
11-May-10,2010,131,11:22,GFGB,85.6,2.80,10,6.14,2.87,10,0.18,10.6,1046,7.41,Clear,0.63,,,,,,,,,,,,,,,,,,26.21,59.44,2.46,11.68,31.65,,
11-May-10,2010,131,11:40,GFGL,136,1.99,24,32.3,2.21,26.5,0.899,10.4,9.97,7.58,Clear,0.98,,,,,,,,,,,,,,,,,,,,,,,,
11-May-10,2010,131,NA,GFGLisco,141,1.38,21,31.8,1.69,20.3,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,
11-May-10,2010,131,9:02,GFuGR,106,1.69,10,18.4,1.91,13.4,,12.8,10.73,7.92,Clear,0.39,,,,,,,,,,,,,,,,,,,,,,,,
11-May-10,2010,131,10:11,GFVN,101,1.94,9,10.7,2.21,7.2,1.009,11.6,10.49,7.74,Clear,0.56,,,,,,,,,,,,,,,,,,,,,,,,
11-May-10,2010,131,NA,GFVNisco,114,1.72,10,11.9,2.31,7.65,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,
11-May-10,2010,131,8:58,GRGF,120,3.07,12,41,3.31,60.4,,14.4,7.68,7.58,Slightly milky,1.46,,,,,,,,,,,,,,,,,,,,,,,,
11-May-10,2010,131,8:33,MAWI,91.6,2.09,13,29,2.22,24.7,1.2,11.9,10.44,7.53,Clear,0.85,,,,,,,,,,,,,,,,,,,,,,,,
11-May-10,2010,131,10:58,MCDN,5.29,7.09,46,13.7,7.22,46.5,0.25,10.7,10.21,7.18,Clear,0.74,,,,,,,,,,,,,,,,,,,,,,,,
11-May-10,2010,131,12:51,POBR,2.76,0.01,7,1.62,0.49,73.7,1.32,10.2,10.83,7.67,Turbid,32.88,,,,,,,,,,,,,,,,,,,,,,,,
19-May-10,2010,139,11:49,BARN,29.2,1.48,7,3.1,1.63,8.8,1.4,12.3,10.65,6.67,Clear,1.89,,,,,,,,,,,,,,,,,,,,,,,,
19-May-10,2010,139,8:47,DRKR,128,0.95,10,15,1.15,29.1,0.74,13.8,10.2,7.5,Murky,2.31,,,,,,,,,,,,,,,,,,,,,,,,
19-May-10,2010,139,12:26,GFCP,91.5,1.42,9,16.2,1.7,17,1.96,15.1,10.69,8.04,Clear,1.39,,,,,,,,,,,,,,,,,,,,,,,,
19-May-10,2010,139,10:10,GFGB,79.7,2.48,9,6.22,2.63,6.9,0.2,12.8,10.17,7.15,Clear,1.92,,,,,,,,,,,,,,,,,,,,,,,,
19-May-10,2010,139,10:32,GFGL,121,1.73,26,28,1.94,36.5,0.899,12.9,9.67,7.49,Clear,2.64,,,,,,,,,,,,,,,,,,,,,,,,
19-May-10,2010,139,NA,GFGLisco,98.2,1.44,20,21.1,2.13,204,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,
19-May-10,2010,139,12:39,GFuGR,87.7,1.33,9,14.5,1.61,23.7,,15,10.49,8.11,Clear,1.34,,,,,,,,,,,,,,,,,,,,,,,,
19-May-10,2010,139,9:05,GFVN,96.6,1.59,10,10.1,1.88,11.9,1.05,13.2,10.75,7.53,Slightly turbid,1.28,,,,,,,,,,,,,,,,,,,,,,,,
19-May-10,2010,139,NA,GFVNisco,90.7,1.45,8,10.1,1.99,82,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,
19-May-10,2010,139,12:36,GRGF,144,2.37,11,40.4,3.4,71.1,,16.4,7.55,7.5,Bluish grey,5.18,,,,,,,,,,,,,,,,,,,,,,,,
19-May-10,2010,139,7:50,MAWI,68,1.33,17,20,1.43,31.2,1.18,13.8,,7.4,Clear,1.9,,,,,,,,,,,,,,,,,,,,,,,,
19-May-10,2010,139,9:48,MCDN,5.49,7.07,48,14,7.41,51.8,0.24,12.5,9.73,6.83,Clear,2.14,,,,,,,,,,,,,,,,,,,,,,,,
19-May-10,2010,139,11:27,POBR,3,0.02,7,1.59,0.2,13.2,1.3,12.5,10.43,6.27,Slightly turbid,5.69,,,,,,,,,,,,,,,,,,0.68,9.25,0.69,0.55,2.2,,
26-May-10,2010,146,12:06,BARN,29.5,1.48,7,2.85,1.65,10.1,1.35,17.3,10.29,6.65,Clear,2.17,,,,,,,,,,,,,,,,,,,,,,,,
26-May-10,2010,146,9:24,DRKR,254,1.46,22,31.1,1.7,40.5,0.68,19.4,,7.45,Slightly murky,2.27,,,,,,,,,,,,,,,,,,,,,,,,
26-May-10,2010,146,8:22,GFCP,91.7,1.42,13,17.5,1.62,13,1.87,19,,7.47,Clear,0.73,,,,,,,,,,,,,,,,,,,,,,,,
26-May-10,2010,146,10:26,GFGB,81.1,2.46,10,5.74,2.66,8.5,0.19,17.6,,6.93,Clear,1.21,,,,,,,,,,,,,,,,,,,,,,,,
26-May-10,2010,146,10:42,GFGL,123,1.50,39,27,1.72,44,0.9,19.2,,7.37,Clear,1.34,,,,,,,,,,,,,,,,,,,,,,,,
26-May-10,2010,146,NA,GFGLisco,69.6,0.84,19,15.2,1.83,155,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,
26-May-10,2010,146,8:40,GFuGR,87.3,1.28,9,15.7,1.48,22.1,,19,,7.62,NA,0.7,,,,,,,,,,,,,,,,,,,,,,,,
26-May-10,2010,146,9:41,GFVN,93.8,1.60,9,9.73,1.86,15.1,1.028,18.7,,7.26,Slightly turbid,0.81,,,,,,,,,,,,,,,,,,,,,,,,
26-May-10,2010,146,8:38,GRGF,120,2.82,10,39.6,3.7,58.8,,16.8,,7.16,NA,1.26,,,,,,,,,,,,,,,,,,,,,,,,
26-May-10,2010,146,8:11,MAWI,88.2,1.57,19,26.2,1.77,25.1,1.16,18.3,,7.35,Clear,0.7,,,,,,,,,,,,,,,,,,,,,,,,
26-May-10,2010,146,11:34,POBR,2.83,0.03,7,1.28,0.28,26.2,1.26,17.2,,5.96,Clear,7.22,,,,,,,,,,,,,,,,,,,,,,,,
2-Jun-10,2010,153,11:48,BARN,29.4,1.48,7,2.62,1.59,9.9,1.3,18.5,9.04,6.8,Clear,2.25,,,,,,,,,,,,,,,,,,,,,,,,
2-Jun-10,2010,153,8:54,DRKR,161,0.98,13,23.4,1.45,34.1,0.72,21.9,6.14,7.29,Murky,1.95,,,,,,,,,,,,,,,,,,,,,,,,
2-Jun-10,2010,153,7:56,GFCP,114,1.51,11,18.6,1.75,11,1.89,21.5,8.17,7.59,Clear,0.99,,,,,,,,,,,,,,,,,,,,,,,,
2-Jun-10,2010,153,10:05,GFGB,84.3,2.58,10,5.99,2.81,8.3,0.17,18.9,8.8,6.58,Clear,2.28,,,,,,,,,,,,,,,,,,,,,,,,
2-Jun-10,2010,153,10:21,GFGL,121,1.28,42,27.2,1.43,54.3,0.869,20.5,7.65,7.42,Clear,2.45,,,,,,,,,,,,,,,,,,67.27,152.54,1.88,33.59,41.14,,
2-Jun-10,2010,153,NA,GFGLisco,56.2,0.92,36,12.8,1.84,211,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,
2-Jun-10,2010,153,8:08,GFuGR,112,1.40,10,17.6,1.67,22.9,,21.5,8.22,7.61,Clear,0.87,,,,,,,,,,,,,,,,,,,,,,,,
2-Jun-10,2010,153,9:07,GFVN,93.1,1.74,9,10.5,1.83,14.1,1,20.6,8.08,7.44,Clear,1.6,,,,,,,,,,,,,,,,,,,,,,,,
2-Jun-10,2010,153,8:05,GRGF,118,2.21,10,38.8,2.93,25.8,,17.6,5.82,7.25,"Slightly milky, turbid",3.14,,,,,,,,,,,,,,,,,,,,,,,,
2-Jun-10,2010,153,7:40,MAWI,87.7,1.46,21,26.3,1.8,32.1,1.16,20.5,7.86,7.31,Clear,4.26,,,,,,,,,,,,,,,,,,,,,,,,
2-Jun-10,2010,153,9:35,MCDN,5.34,7.07,58,13.6,7.25,54.1,0.24,15.9,9.05,6.42,Clear,1.35,,,,,,,,,,,,,,,,,,,,,,,,
2-Jun-10,2010,153,11:25,POBR,2.86,0.05,7,1.08,0.3,22.2,1.26,18.3,8.9,6.36,Slightly turbid,6.74,,,,,,,,,,,,,,,,,,,,,,,,
9-Jun-10,2010,160,12:46,BARN,30.1,1.63,6,2.67,1.95,32.6,1.32,15.2,9.38,6.85,turbid,3.45,,,,,,,,,,,,,,,,,,,,,,,,
9-Jun-10,2010,160,9:05,DRKR,290,1.09,8,35.9,1.13,14,0.68,18.2,7.25,7.5,Slightly murky,0.94,,,,,,,,,,,,,,,,,,,,,,,,
9-Jun-10,2010,160,8:00,GFCP,105,1.71,9,19.6,1.75,11.7,1.77,19,8.35,7.55,clear,0.54,,,,,,,,,,,,,,,,,,,,,,,,
9-Jun-10,2010,160,10:54,GFGB,85.6,2.91,9,5.74,2.97,7.7,0.15,15.8,9.16,7.01,Clear,1.49,,,,,,,,,,,,,,,,,,26.27,59.58,2.5,11.57,30.51,,
9-Jun-10,2010,160,11:10,GFGL,146,1.68,64,33.5,1.76,85.3,0.86,16.1,7.82,7.33,Clear,3.57,,,,,,,,,,,,,,,,,,,,,,,,
9-Jun-10,2010,160,11:10,GFGLisco,137,0.89,21,31.6,1.19,56.6,,16.4,9.22,8.15,Slightly turbid,6.06,,,,,,,,,,,,,,,,,,,,,,,,
9-Jun-10,2010,160,8:16,GFuGR,104,1.67,9,18.2,1.68,9.1,,18.9,8.53,7.64,Clear,0.6,,,,,,,,,,,,,,,,,,,,,,,,
9-Jun-10,2010,160,9:27,GFVN,102,1.85,8,10.5,1.89,5.9,0.908,17.7,8.6,7.38,Clear,1,,,,,,,,,,,,,,,,,,,,,,,,
9-Jun-10,2010,160,8:11,GRGF,121,2.60,10,39.6,2.94,58.7,,17.3,4.84,7.22,Slightly milky,2.04,,,,,,,,,,,,,,,,,,,,,,,,
9-Jun-10,2010,160,7:48,MAWI,87.7,1.79,15,26.7,1.88,66.1,1.13,18,8.27,7.37,clear,9.4,,,,,,,,,,,,,,,,,,,,,,,,
9-Jun-10,2010,160,10:11,MCDN,5.42,7.32,53,13.9,7.56,50.6,0.24,14.4,9.43,6.56,Clear,1,,,,,,,,,,,,,,,,,,,,,,,,
9-Jun-10,2010,160,12:12,POBR,3.24,0.15,6,1.39,1.88,146,1.35,15.2,9.33,6.53,Very turbid,99.9,,,,,,,,,,,,,,,,,,,,,,,,
16-Jun-10,2010,167,12:26,BARN,30,1.59,7,2.59,1.77,20.3,1.3,18.1,9,7.18,Slightly turbid,2.47,,,,,,,,,,,,,,,,,,,,,,,,
16-Jun-10,2010,167,9:50,DRKR,131,1.48,20,19.4,2.48,134,1.26,21.5,7.01,7.4,Very turbid,14.7,,,,,,,,,,,,,,,,,,,,,,,,
16-Jun-10,2010,167,8:23,GFCP,100,1.83,10,21.4,2.18,109,1.9,21,7.38,7.37,Slightly turbid,3.41,,,,,,,,,,,,,,,,,,,,,,,,
16-Jun-10,2010,167,10:34,GFGB,66.7,2.44,8,5.56,2.61,58.9,0.32,20.1,8.23,7.26,Turbid,13.5,,,,,,,,,,,,,,,,,,22.83,51.76,2.68,8.86,26.06,,
16-Jun-10,2010,167,10:54,GFGL,96.8,1.44,139,21.6,2.06,190,0.97,20.1,7.04,7.34,Turbid,6.74,,,,,,,,,,,,,,,,,,,,,,,,
16-Jun-10,2010,167,10:54,GFGLisco,96.8,1.54,131,21.7,2.35,271,0.952,20.9,7.6,7.79,Slightly turbid,24.4,,,,,,,,,,,,,,,,,,,,,,,,
16-Jun-10,2010,167,8:38,GFuGR,96.9,1.52,8,17.4,1.58,15.3,,21.5,6.19,7.61,Slightly turbid,0.89,,,,,,,,,,,,,,,,,,,,,,,,
16-Jun-10,2010,167,10:06,GFVN,99.9,1.72,9,10.9,1.82,8.5,0.6,20.8,8.15,7.53,Slightly turbid,1.25,,,,,,,,,,,,,,,,,,,,,,,,
16-Jun-10,2010,167,8:03,MAWI,84.5,1.67,15,25.3,2.02,101,1.12,20.9,7.82,7.34,Clear,8.86,,,,,,,,,,,,,,,,,,,,,,,,
16-Jun-10,2010,167,12:10,POBR,3.35,0.07,6,1.02,0.39,28.9,17.8,17.8,8.8,7.5,Turbid,9.7,,,,,,,,,,,,,,,,,,1.28,17.38,0.98,0.75,2.48,,
16-Jun-10,2010,167,9:19,RGHT,15.8,3.14,179,11.7,4.17,347,,19.9,8.55,7.29,Clear and soapy,6.07,,,,,,,,,,,,,,,,,,,,,,,,
16-Jun-10,2010,167,9:19,RGHTisco,7.27,1.86,130,7.68,3.14,323,,21,7.6,7,Slightly turbid,9.35,,,,,,,,,,,,,,,,,,,,,,,,
23-Jun-10,2010,174,12:18,BARN,31.6,1.58,7,2.34,1.71,12.6,1.2,21.3,8.49,6.78,Slightly turbid,2.37,,,,,,,,,,,,,,,,,,,,,,,,
23-Jun-10,2010,174,9:09,DRKR,292,1.05,22,35.7,1.23,66.8,0.65,23.9,6.86,7.51,Murky,1.9,,,,,,,,,,,,,,,,,,,,,,,,
23-Jun-10,2010,174,8:06,GFCP,101,1.55,11,19.2,1.52,9.7,1.75,23.7,7.55,7.53,"Tea colored, clear",0.63,,,,,,,,,,,,,,,,,,,,,,,,
23-Jun-10,2010,174,10:33,GFGB,82.2,2.62,9,5.21,2.71,7,0.13,21.1,8.85,7.05,Clear,2.92,,,,,,,,,,,,,,,,,,,,,,,,
23-Jun-10,2010,174,10:50,GFGL,124,1.13,54,28.4,1.19,75.9,0.82,23.1,7.88,7.37,Clear,3.52,,,,,,,,,,,,,,,,,,79.85,181.07,1.61,42.17,25.52,,
23-Jun-10,2010,174,10:50,GFGLisco,133,1.45,350,29,2.89,492,,24.4,7.95,8.08,Slightly turbid,20.9,,,,,,,,,,,,,,,,,,,,,,,,
23-Jun-10,2010,174,8:23,GFuGR,99.7,1.31,9,17.9,1.43,18.9,,24,7.92,7.67,Clear,0.81,,,,,,,,,,,,,,,,,,,,,,,,
23-Jun-10,2010,174,9:26,GFVN,99.9,1.61,8,10.3,1.65,6.9,0.858,23.4,7.99,7.1,Clear,1.13,,,,,,,,,,,,,,,,,,,,,,,,
23-Jun-10,2010,174,8:20,GRGF,117,2.80,30,37.6,2.94,51.3,,19.1,5.47,7.21,Clear to slightly milky,1.5,,,,,,,,,,,,,,,,,,,,,,,,
23-Jun-10,2010,174,7:48,MAWI,85.2,1.43,21,23.9,1.4,25.5,1.12,22.8,7.65,7.27,Clear,1.36,,,,,,,,,,,,,,,,,,,,,,,,
23-Jun-10,2010,174,10:04,MCDN,5.25,7.48,57,14.2,7.48,57,0.21,17.8,9.62,6.64,Clear,0.93,,,,,,,,,,,,,,,,,,,,,,,,
23-Jun-10,2010,174,11:52,POBR,2.93,0.07,7,0.81,0.38,37.8,1.24,20.8,6.13,8.27,Slightly turbid,9.34,,,,,,,,,,,,,,,,,,,,,,,,
30-Jun-10,2010,181,12:13,BARN,32.2,1.52,6,2.23,1.67,12.8,1.21,18.8,9.12,7.03,Clear,0.99,,,,,,,,,,,,,,,,,,,,,,,,
30-Jun-10,2010,181,9:28,DRKR,221,0.51,16,28.6,0.99,53.3,0.65,21.4,5.16,7.37,Clear,2.38,,,,,,,,,,,,,,,,,,,,,,,,
30-Jun-10,2010,181,8:10,GFCP,102,1.32,7,19.3,1.27,6.9,1.7,22.3,7.37,7.49,Clear,0.65,,,,,,,,,,,,,,,,,,,,,,,,
30-Jun-10,2010,181,10:07,GFGB,77.4,2.35,8,5.19,2.6,12.3,0.12,9.1,8.69,7.3,Clear,2.38,,,,,,,,,,,,,,,,,,,,,,,,
30-Jun-10,2010,181,10:28,GFGL,121,0.93,48,23.6,0.93,66.3,0.81,19.6,8.19,7.44,Clear with some soap suds,4.18,,,,,,,,,,,,,,,,,,,,,,,,
30-Jun-10,2010,181,10:28,GFGLisco,93.1,1.30,40,19.4,2.9,387,,19.8,8.03,7.9,Turbid,56.5,,,,,,,,,,,,,,,,,,,,,,,,
30-Jun-10,2010,181,8:28,GFuGR,99.4,1.21,6,17.3,1.16,7.8,,22.6,8.11,7.7,Clear,0.48,,,,,,,,,,,,,,,,,,,,,,,,
30-Jun-10,2010,181,9:45,GFVN,100,1.56,7,10.2,1.61,4.4,0.805,21.3,8.62,7.6,Clear,0.85,,,,,,,,,,,,,,,,,,,,,,,,
30-Jun-10,2010,181,8:25,GRGF,109,2.55,8,34,3.11,72.7,,18.2,4.62,7.26,Milky grey,2.91,,,,,,,,,,,,,,,,,,,,,,,,
30-Jun-10,2010,181,7:53,MAWI,68,0.70,9,21.4,0.99,58.4,1.08,20.8,7.06,7.16,Clear,3.05,,,,,,,,,,,,,,,,,,,,,,,,
30-Jun-10,2010,181,11:40,POBR,3.1,0.08,6,0.76,0.25,22.4,1.22,18.5,8.89,6.81,Clear,2.54,,,,,,,,,,,,,,,,,,,,,,,,
30-Jun-10,2010,181,9:04,RGHTisco,13,5.74,195,13.4,7.89,557,,19.8,6.26,6.24,Turbid,4.85,,,,,,,,,,,,,,,,,,,,,,,,
7-Jul-10,2010,188,12:05,BARN,32.7,1.56,9,2.14,1.68,7.8,1.12,22.6,8.33,7.09,Clear,1.09,,,,,,,,,,,,,,,,,,,,,,,,
7-Jul-10,2010,188,9:27,DRKR,268,1.14,26,34.9,1.24,36.5,0.62,24.9,8.64,7.65,Clear,1.14,,,,,,,,,,,,,,,,,,,,,,,,
7-Jul-10,2010,188,8:32,GFCP,94.3,1.56,6,19.5,1.53,13.1,1.67,24.4,8.25,7.64,Clear,0.63,,,,,,,,,,,,,,,,,,,,,,,,
7-Jul-10,2010,188,10:11,GFGB,86.3,2.76,11,5.07,2.97,25,0.08,22,8.8,7.41,Clear,1.94,,,,,,,,,,,,,,,,,,,,,,,,
7-Jul-10,2010,188,10:27,GFGL,176,0.97,75,25.5,1.78,228,0.74,24.7,8.75,7.33,Clear with skum on top,12.3,,,,,,,,,,,,,,,,,,,,,,,,
7-Jul-10,2010,188,10:27,GFGLisco,155,1.35,27,28,1.99,51.3,,25.7,7.67,8.09,Clear,2.72,,,,,,,,,,,,,,,,,,,,,,,,
